Year,Province,Attribute,Commodity,Value,Unit,Level
2011,Bình Định,Diện tích,Sắn,13500.0,ha,Province
2011,Phú Yên,Diện tích,Sắn,17900.0,ha,Province
2011,Khánh Hòa,Diện tích,Sắn,6700.0,ha,Province
2011,Bình Thuận,Diện tích,Sắn,31400.0,ha,Province
2011,Kon Tum,Diện tích,Sắn,41700.0,ha,Province
2011,Gia Lai,Diện tích,Sắn,63400.0,ha,Province
2011,Đắk Lắk,Diện tích,Sắn,32000.0,ha,Province
2011,Đắk Nông,Diện tích,Sắn,17700.0,ha,Province
2011,Bình Phước,Diện tích,Sắn,21600.0,ha,Province
2011,Tây Ninh,Diện tích,Sắn,45700.0,ha,Province
2011,Bình Dương,Diện tích,Sắn,6500.0,ha,Province
2011,Đồng Nai,Diện tích,Sắn,16000.0,ha,Province
2011,Bà Rịa - Vũng Tàu,Diện tích,Sắn,9600.0,ha,Province
2011,Long An,Diện tích,Sắn,1500.0,ha,Province
2011,Vĩnh Long,Diện tích,Sắn,200.0,ha,Province
2011,An Giang,Diện tích,Sắn,1100.0,ha,Province
2011,Kiên Giang,Diện tích,Sắn,200.0,ha,Province
2012,Hà Nội,Diện tích,Sắn,2100.0,ha,Province
2012,Hà Giang,Diện tích,Sắn,5100.0,ha,Province
2012,Cao Bằng,Diện tích,Sắn,2700.0,ha,Province
2012,Bắc Kạn,Diện tích,Sắn,2500.0,ha,Province
2012,Tuyên Quang,Diện tích,Sắn,4800.0,ha,Province
2012,Lào Cai,Diện tích,Sắn,9300.0,ha,Province
2012,Yên Bái,Diện tích,Sắn,16200.0,ha,Province
2012,Thái Nguyên,Diện tích,Sắn,3800.0,ha,Province
2012,Lạng Sơn,Diện tích,Sắn,6000.0,ha,Province
2012,Bắc Giang,Diện tích,Sắn,5800.0,ha,Province
2012,Phú Thọ,Diện tích,Sắn,9200.0,ha,Province
2012,Điện Biên,Diện tích,Sắn,7000.0,ha,Province
2012,Lai Châu,Diện tích,Sắn,4400.0,ha,Province
2012,Sơn La,Diện tích,Sắn,28100.0,ha,Province
2012,Hòa Bình,Diện tích,Sắn,12300.0,ha,Province
2012,Thanh Hóa,Diện tích,Sắn,16800.0,ha,Province
2012,Nghệ An,Diện tích,Sắn,19300.0,ha,Province
2012,Hà Tĩnh,Diện tích,Sắn,3800.0,ha,Province
2012,Quảng Bình,Diện tích,Sắn,5700.0,ha,Province
2012,Quảng Trị,Diện tích,Sắn,10700.0,ha,Province
2012,Thừa Thiên Huế,Diện tích,Sắn,7600.0,ha,Province
2012,Quảng Nam,Diện tích,Sắn,14300.0,ha,Province
2012,Quảng Ngãi,Diện tích,Sắn,21500.0,ha,Province
2012,Bình Định,Diện tích,Sắn,13600.0,ha,Province
2012,Phú Yên,Diện tích,Sắn,19100.0,ha,Province
2012,Khánh Hòa,Diện tích,Sắn,6300.0,ha,Province
2012,Bình Thuận,Diện tích,Sắn,32800.0,ha,Province
2012,Kon Tum,Diện tích,Sắn,39700.0,ha,Province
2012,Gia Lai,Diện tích,Sắn,58600.0,ha,Province
2012,Đắk Lắk,Diện tích,Sắn,25700.0,ha,Province
2012,Đắk Nông,Diện tích,Sắn,22800.0,ha,Province
2012,Bình Phước,Diện tích,Sắn,20800.0,ha,Province
2012,Tây Ninh,Diện tích,Sắn,45400.0,ha,Province
2012,Bình Dương,Diện tích,Sắn,6300.0,ha,Province
2012,Đồng Nai,Diện tích,Sắn,14900.0,ha,Province
2012,Bà Rịa - Vũng Tàu,Diện tích,Sắn,8300.0,ha,Province
2012,Long An,Diện tích,Sắn,1300.0,ha,Province
2012,Vĩnh Long,Diện tích,Sắn,200.0,ha,Province
2012,An Giang,Diện tích,Sắn,1000.0,ha,Province
2012,Kiên Giang,Diện tích,Sắn,500.0,ha,Province
2013,Hà Nội,Diện tích,Sắn,2100.0,ha,Province
2013,Hà Giang,Diện tích,Sắn,5000.0,ha,Province
2013,Cao Bằng,Diện tích,Sắn,3000.0,ha,Province
2013,Bắc Kạn,Diện tích,Sắn,3100.0,ha,Province
2013,Tuyên Quang,Diện tích,Sắn,4300.0,ha,Province
2013,Lào Cai,Diện tích,Sắn,9200.0,ha,Province
2013,Yên Bái,Diện tích,Sắn,16900.0,ha,Province
2013,Thái Nguyên,Diện tích,Sắn,3700.0,ha,Province
2013,Lạng Sơn,Diện tích,Sắn,5500.0,ha,Province
2013,Bắc Giang,Diện tích,Sắn,5900.0,ha,Province
2013,Phú Thọ,Diện tích,Sắn,8700.0,ha,Province
2013,Điện Biên,Diện tích,Sắn,7200.0,ha,Province
2013,Lai Châu,Diện tích,Sắn,4500.0,ha,Province
2013,Sơn La,Diện tích,Sắn,28000.0,ha,Province
2013,Hòa Bình,Diện tích,Sắn,12200.0,ha,Province
2013,Thanh Hóa,Diện tích,Sắn,16100.000000000002,ha,Province
2013,Nghệ An,Diện tích,Sắn,18300.0,ha,Province
2013,Hà Tĩnh,Diện tích,Sắn,3700.0,ha,Province
2013,Quảng Bình,Diện tích,Sắn,5600.0,ha,Province
2013,Quảng Trị,Diện tích,Sắn,11000.0,ha,Province
2013,Thừa Thiên Huế,Diện tích,Sắn,7200.0,ha,Province
2013,Quảng Nam,Diện tích,Sắn,13300.0,ha,Province
2013,Quảng Ngãi,Diện tích,Sắn,20500.0,ha,Province
2013,Bình Định,Diện tích,Sắn,13800.0,ha,Province
2013,Phú Yên,Diện tích,Sắn,22300.0,ha,Province
2013,Khánh Hòa,Diện tích,Sắn,6200.0,ha,Province
2013,Bình Thuận,Diện tích,Sắn,32200.000000000004,ha,Province
2013,Kon Tum,Diện tích,Sắn,39000.0,ha,Province
2013,Gia Lai,Diện tích,Sắn,55200.0,ha,Province
2013,Đắk Lắk,Diện tích,Sắn,29300.0,ha,Province
2013,Đắk Nông,Diện tích,Sắn,21100.0,ha,Province
2013,Bình Phước,Diện tích,Sắn,19200.0,ha,Province
2013,Tây Ninh,Diện tích,Sắn,45700.0,ha,Province
2013,Bình Dương,Diện tích,Sắn,4200.0,ha,Province
2013,Đồng Nai,Diện tích,Sắn,15200.0,ha,Province
2013,Bà Rịa - Vũng Tàu,Diện tích,Sắn,7900.0,ha,Province
2013,Long An,Diện tích,Sắn,1300.0,ha,Province
2013,Vĩnh Long,Diện tích,Sắn,200.0,ha,Province
2013,An Giang,Diện tích,Sắn,700.0,ha,Province
2013,Kiên Giang,Diện tích,Sắn,700.0,ha,Province
2014,Hà Nội,Diện tích,Sắn,1900.0,ha,Province
2014,Hà Giang,Diện tích,Sắn,5000.0,ha,Province
2014,Cao Bằng,Diện tích,Sắn,3200.0,ha,Province
2014,Bắc Kạn,Diện tích,Sắn,2900.0,ha,Province
2014,Tuyên Quang,Diện tích,Sắn,4200.0,ha,Province
2014,Lào Cai,Diện tích,Sắn,9100.0,ha,Province
2014,Yên Bái,Diện tích,Sắn,16500.0,ha,Province
2014,Thái Nguyên,Diện tích,Sắn,3700.0,ha,Province
2014,Lạng Sơn,Diện tích,Sắn,5000.0,ha,Province
2014,Bắc Giang,Diện tích,Sắn,5700.0,ha,Province
2014,Phú Thọ,Diện tích,Sắn,8600.0,ha,Province
2014,Điện Biên,Diện tích,Sắn,7200.0,ha,Province
2014,Lai Châu,Diện tích,Sắn,4400.0,ha,Province
2014,Sơn La,Diện tích,Sắn,30500.0,ha,Province
2014,Hòa Bình,Diện tích,Sắn,12500.0,ha,Province
2014,Thanh Hóa,Diện tích,Sắn,18000.0,ha,Province
2014,Nghệ An,Diện tích,Sắn,16500.0,ha,Province
2014,Hà Tĩnh,Diện tích,Sắn,4000.0,ha,Province
2014,Quảng Bình,Diện tích,Sắn,5800.0,ha,Province
2014,Quảng Trị,Diện tích,Sắn,11800.0,ha,Province
2014,Thừa Thiên Huế,Diện tích,Sắn,7000.0,ha,Province
2014,Quảng Nam,Diện tích,Sắn,12600.0,ha,Province
2014,Quảng Ngãi,Diện tích,Sắn,19100.0,ha,Province
2014,Bình Định,Diện tích,Sắn,13700.0,ha,Province
2014,Phú Yên,Diện tích,Sắn,19500.0,ha,Province
2014,Khánh Hòa,Diện tích,Sắn,6000.0,ha,Province
2014,Bình Thuận,Diện tích,Sắn,32700.000000000004,ha,Province
2014,Kon Tum,Diện tích,Sắn,38000.0,ha,Province
2014,Gia Lai,Diện tích,Sắn,61600.0,ha,Province
2014,Đắk Lắk,Diện tích,Sắn,32200.000000000004,ha,Province
2014,Đắk Nông,Diện tích,Sắn,19400.0,ha,Province
2014,Bình Phước,Diện tích,Sắn,18700.0,ha,Province
2014,Tây Ninh,Diện tích,Sắn,50500.0,ha,Province
2014,Bình Dương,Diện tích,Sắn,4600.0,ha,Province
2014,Đồng Nai,Diện tích,Sắn,15400.0,ha,Province
2014,Bà Rịa - Vũng Tàu,Diện tích,Sắn,8200.0,ha,Province
2014,Long An,Diện tích,Sắn,1300.0,ha,Province
2014,Vĩnh Long,Diện tích,Sắn,200.0,ha,Province
2014,An Giang,Diện tích,Sắn,800.0,ha,Province
2014,Kiên Giang,Diện tích,Sắn,700.0,ha,Province
2015,Hà Nội,Diện tích,Sắn,1800.0,ha,Province
2015,Hà Giang,Diện tích,Sắn,4600.0,ha,Province
2015,Cao Bằng,Diện tích,Sắn,4000.0,ha,Province
2015,Bắc Kạn,Diện tích,Sắn,3000.0,ha,Province
2015,Tuyên Quang,Diện tích,Sắn,4600.0,ha,Province
2015,Lào Cai,Diện tích,Sắn,8900.0,ha,Province
2015,Yên Bái,Diện tích,Sắn,15800.0,ha,Province
2015,Thái Nguyên,Diện tích,Sắn,3400.0,ha,Province
2015,Lạng Sơn,Diện tích,Sắn,4500.0,ha,Province
2015,Bắc Giang,Diện tích,Sắn,5000.0,ha,Province
2015,Phú Thọ,Diện tích,Sắn,8300.0,ha,Province
2015,Điện Biên,Diện tích,Sắn,7700.0,ha,Province
2015,Lai Châu,Diện tích,Sắn,4400.0,ha,Province
2015,Sơn La,Diện tích,Sắn,31200.0,ha,Province
2015,Hòa Bình,Diện tích,Sắn,11700.0,ha,Province
2015,Thanh Hóa,Diện tích,Sắn,17800.0,ha,Province
2015,Nghệ An,Diện tích,Sắn,17400.0,ha,Province
2015,Hà Tĩnh,Diện tích,Sắn,4100.0,ha,Province
2015,Quảng Bình,Diện tích,Sắn,6300.0,ha,Province
2015,Quảng Trị,Diện tích,Sắn,12700.0,ha,Province
2015,Thừa Thiên Huế,Diện tích,Sắn,7100.0,ha,Province
2015,Quảng Nam,Diện tích,Sắn,12800.0,ha,Province
2015,Quảng Ngãi,Diện tích,Sắn,19800.0,ha,Province
2015,Bình Định,Diện tích,Sắn,13600.0,ha,Province
2015,Phú Yên,Diện tích,Sắn,23000.0,ha,Province
2015,Khánh Hòa,Diện tích,Sắn,5800.0,ha,Province
2015,Bình Thuận,Diện tích,Sắn,30900.0,ha,Province
2015,Kon Tum,Diện tích,Sắn,39500.0,ha,Province
2015,Gia Lai,Diện tích,Sắn,63700.0,ha,Province
2015,Đắk Lắk,Diện tích,Sắn,35200.0,ha,Province
2015,Đắk Nông,Diện tích,Sắn,18400.0,ha,Province
2015,Bình Phước,Diện tích,Sắn,17700.0,ha,Province
2015,Tây Ninh,Diện tích,Sắn,57600.0,ha,Province
2015,Bình Dương,Diện tích,Sắn,4800.0,ha,Province
2015,Đồng Nai,Diện tích,Sắn,15800.0,ha,Province
2015,Bà Rịa - Vũng Tàu,Diện tích,Sắn,8600.0,ha,Province
2015,Long An,Diện tích,Sắn,1200.0,ha,Province
2015,Vĩnh Long,Diện tích,Sắn,200.0,ha,Province
2015,An Giang,Diện tích,Sắn,700.0,ha,Province
2015,Kiên Giang,Diện tích,Sắn,900.0,ha,Province
2016,Hà Nội,Diện tích,Sắn,1600.0,ha,Province
2016,Hà Giang,Diện tích,Sắn,5000.0,ha,Province
2016,Cao Bằng,Diện tích,Sắn,3500.0,ha,Province
2016,Bắc Kạn,Diện tích,Sắn,2400.0,ha,Province
2016,Tuyên Quang,Diện tích,Sắn,4400.0,ha,Province
2016,Lào Cai,Diện tích,Sắn,8800.0,ha,Province
2016,Yên Bái,Diện tích,Sắn,14800.0,ha,Province
2016,Thái Nguyên,Diện tích,Sắn,3400.0,ha,Province
2016,Lạng Sơn,Diện tích,Sắn,3900.0,ha,Province
2016,Bắc Giang,Diện tích,Sắn,4300.0,ha,Province
2016,Phú Thọ,Diện tích,Sắn,8300.0,ha,Province
2016,Điện Biên,Diện tích,Sắn,7400.0,ha,Province
2016,Lai Châu,Diện tích,Sắn,4400.0,ha,Province
2016,Sơn La,Diện tích,Sắn,32800.0,ha,Province
2016,Hòa Bình,Diện tích,Sắn,11200.0,ha,Province
2016,Thanh Hóa,Diện tích,Sắn,18000.0,ha,Province
2016,Nghệ An,Diện tích,Sắn,19300.0,ha,Province
2016,Hà Tĩnh,Diện tích,Sắn,3100.0,ha,Province
2016,Quảng Bình,Diện tích,Sắn,6900.0,ha,Province
2016,Quảng Trị,Diện tích,Sắn,13000.0,ha,Province
2016,Thừa Thiên Huế,Diện tích,Sắn,7100.0,ha,Province
2016,Quảng Nam,Diện tích,Sắn,12600.0,ha,Province
2016,Quảng Ngãi,Diện tích,Sắn,19600.0,ha,Province
2016,Bình Định,Diện tích,Sắn,12800.0,ha,Province
2016,Phú Yên,Diện tích,Sắn,25200.0,ha,Province
2016,Khánh Hòa,Diện tích,Sắn,5400.0,ha,Province
2016,Bình Thuận,Diện tích,Sắn,31200.0,ha,Province
2016,Kon Tum,Diện tích,Sắn,39100.0,ha,Province
2016,Gia Lai,Diện tích,Sắn,64800.0,ha,Province
2016,Đắk Lắk,Diện tích,Sắn,35900.0,ha,Province
2016,Đắk Nông,Diện tích,Sắn,15400.0,ha,Province
2016,Bình Phước,Diện tích,Sắn,17000.0,ha,Province
2016,Tây Ninh,Diện tích,Sắn,61600.0,ha,Province
2016,Bình Dương,Diện tích,Sắn,4800.0,ha,Province
2016,Đồng Nai,Diện tích,Sắn,15700.0,ha,Province
2016,Bà Rịa - Vũng Tàu,Diện tích,Sắn,8700.0,ha,Province
2016,Long An,Diện tích,Sắn,1200.0,ha,Province
2016,Vĩnh Long,Diện tích,Sắn,200.0,ha,Province
2016,An Giang,Diện tích,Sắn,1300.0,ha,Province
2016,Kiên Giang,Diện tích,Sắn,700.0,ha,Province
2017,Hà Nội,Diện tích,Sắn,1200.0,ha,Province
2017,Hà Giang,Diện tích,Sắn,5000.0,ha,Province
2017,Cao Bằng,Diện tích,Sắn,2900.0,ha,Province
2017,Bắc Kạn,Diện tích,Sắn,1800.0,ha,Province
2017,Tuyên Quang,Diện tích,Sắn,3900.0,ha,Province
2017,Lào Cai,Diện tích,Sắn,8400.0,ha,Province
2017,Yên Bái,Diện tích,Sắn,12700.0,ha,Province
2017,Thái Nguyên,Diện tích,Sắn,2900.0,ha,Province
2017,Lạng Sơn,Diện tích,Sắn,2800.0,ha,Province
2017,Bắc Giang,Diện tích,Sắn,3500.0,ha,Province
2017,Phú Thọ,Diện tích,Sắn,7700.0,ha,Province
2017,Điện Biên,Diện tích,Sắn,7600.0,ha,Province
2017,Lai Châu,Diện tích,Sắn,4500.0,ha,Province
2017,Sơn La,Diện tích,Sắn,32200.000000000004,ha,Province
2017,Hòa Bình,Diện tích,Sắn,10000.0,ha,Province
2017,Thanh Hóa,Diện tích,Sắn,15100.0,ha,Province
2017,Nghệ An,Diện tích,Sắn,15500.0,ha,Province
2017,Hà Tĩnh,Diện tích,Sắn,2900.0,ha,Province
2017,Quảng Bình,Diện tích,Sắn,6400.0,ha,Province
2017,Quảng Trị,Diện tích,Sắn,12300.0,ha,Province
2017,Thừa Thiên Huế,Diện tích,Sắn,6700.0,ha,Province
2017,Quảng Nam,Diện tích,Sắn,11700.0,ha,Province
2017,Quảng Ngãi,Diện tích,Sắn,18400.0,ha,Province
2017,Bình Định,Diện tích,Sắn,11600.0,ha,Province
2017,Phú Yên,Diện tích,Sắn,23100.0,ha,Province
2017,Khánh Hòa,Diện tích,Sắn,4900.0,ha,Province
2017,Bình Thuận,Diện tích,Sắn,28200.0,ha,Province
2017,Kon Tum,Diện tích,Sắn,38600.0,ha,Province
2017,Gia Lai,Diện tích,Sắn,65800.0,ha,Province
2017,Đắk Lắk,Diện tích,Sắn,36300.0,ha,Province
2017,Đắk Nông,Diện tích,Sắn,13100.0,ha,Province
2017,Bình Phước,Diện tích,Sắn,15900.0,ha,Province
2017,Tây Ninh,Diện tích,Sắn,55900.0,ha,Province
2017,Bình Dương,Diện tích,Sắn,4700.0,ha,Province
2017,Đồng Nai,Diện tích,Sắn,14600.0,ha,Province
2017,Bà Rịa - Vũng Tàu,Diện tích,Sắn,8500.0,ha,Province
2017,Long An,Diện tích,Sắn,1600.0,ha,Province
2017,Vĩnh Long,Diện tích,Sắn,200.0,ha,Province
2017,An Giang,Diện tích,Sắn,1400.0,ha,Province
2017,Kiên Giang,Diện tích,Sắn,700.0,ha,Province
2018,Hà Nội,Diện tích,Sắn,1000.0,ha,Province
2018,Hà Giang,Diện tích,Sắn,5100.0,ha,Province
2018,Cao Bằng,Diện tích,Sắn,2700.0,ha,Province
2018,Bắc Kạn,Diện tích,Sắn,1200.0,ha,Province
2018,Tuyên Quang,Diện tích,Sắn,3300.0,ha,Province
2018,Lào Cai,Diện tích,Sắn,7000.0,ha,Province
2018,Yên Bái,Diện tích,Sắn,10600.0,ha,Province
2018,Thái Nguyên,Diện tích,Sắn,2500.0,ha,Province
2018,Lạng Sơn,Diện tích,Sắn,2100.0,ha,Province
2018,Bắc Giang,Diện tích,Sắn,3000.0,ha,Province
2018,Phú Thọ,Diện tích,Sắn,6900.0,ha,Province
2018,Điện Biên,Diện tích,Sắn,7700.0,ha,Province
2018,Lai Châu,Diện tích,Sắn,5100.0,ha,Province
2018,Sơn La,Diện tích,Sắn,34800.0,ha,Province
2018,Hòa Bình,Diện tích,Sắn,9200.0,ha,Province
2018,Thanh Hóa,Diện tích,Sắn,14000.0,ha,Province
2018,Nghệ An,Diện tích,Sắn,13600.0,ha,Province
2018,Hà Tĩnh,Diện tích,Sắn,3000.0,ha,Province
2018,Quảng Bình,Diện tích,Sắn,6000.0,ha,Province
2018,Quảng Trị,Diện tích,Sắn,11900.0,ha,Province
2018,Thừa Thiên Huế,Diện tích,Sắn,6000.0,ha,Province
2018,Quảng Nam,Diện tích,Sắn,10800.0,ha,Province
2018,Quảng Ngãi,Diện tích,Sắn,17900.0,ha,Province
2018,Bình Định,Diện tích,Sắn,11700.0,ha,Province
2018,Phú Yên,Diện tích,Sắn,24700.0,ha,Province
2018,Khánh Hòa,Diện tích,Sắn,4400.0,ha,Province
2018,Bình Thuận,Diện tích,Sắn,25700.0,ha,Province
2018,Kon Tum,Diện tích,Sắn,38400.0,ha,Province
2018,Gia Lai,Diện tích,Sắn,68600.0,ha,Province
2018,Đắk Lắk,Diện tích,Sắn,38700.0,ha,Province
2018,Đắk Nông,Diện tích,Sắn,12200.0,ha,Province
2018,Bình Phước,Diện tích,Sắn,13600.0,ha,Province
2018,Tây Ninh,Diện tích,Sắn,49200.0,ha,Province
2018,Bình Dương,Diện tích,Sắn,4500.0,ha,Province
2018,Đồng Nai,Diện tích,Sắn,15300.0,ha,Province
2018,Bà Rịa - Vũng Tàu,Diện tích,Sắn,7200.0,ha,Province
2018,Long An,Diện tích,Sắn,1300.0,ha,Province
2018,Vĩnh Long,Diện tích,Sắn,200.0,ha,Province
2018,An Giang,Diện tích,Sắn,800.0,ha,Province
2018,Kiên Giang,Diện tích,Sắn,600.0,ha,Province
2019,Hà Nội,Diện tích,Sắn,1000.0,ha,Province
2019,Hà Giang,Diện tích,Sắn,5100.0,ha,Province
2019,Cao Bằng,Diện tích,Sắn,2800.0,ha,Province
2019,Bắc Kạn,Diện tích,Sắn,700.0,ha,Province
2019,Tuyên Quang,Diện tích,Sắn,2600.0,ha,Province
2019,Lào Cai,Diện tích,Sắn,6100.0,ha,Province
2019,Yên Bái,Diện tích,Sắn,9800.0,ha,Province
2019,Thái Nguyên,Diện tích,Sắn,2100.0,ha,Province
2019,Lạng Sơn,Diện tích,Sắn,1600.0,ha,Province
2019,Bắc Giang,Diện tích,Sắn,2700.0,ha,Province
2019,Phú Thọ,Diện tích,Sắn,6500.0,ha,Province
2019,Điện Biên,Diện tích,Sắn,7700.0,ha,Province
2019,Lai Châu,Diện tích,Sắn,5100.0,ha,Province
2019,Sơn La,Diện tích,Sắn,37000.0,ha,Province
2019,Hòa Bình,Diện tích,Sắn,8700.0,ha,Province
2019,Thanh Hóa,Diện tích,Sắn,14700.0,ha,Province
2019,Nghệ An,Diện tích,Sắn,14700.0,ha,Province
2019,Hà Tĩnh,Diện tích,Sắn,2900.0,ha,Province
2019,Quảng Bình,Diện tích,Sắn,6200.0,ha,Province
2019,Quảng Trị,Diện tích,Sắn,11700.0,ha,Province
2019,Thừa Thiên Huế,Diện tích,Sắn,6100.0,ha,Province
2019,Quảng Nam,Diện tích,Sắn,10500.0,ha,Province
2019,Quảng Ngãi,Diện tích,Sắn,17600.0,ha,Province
2019,Bình Định,Diện tích,Sắn,12100.0,ha,Province
2019,Phú Yên,Diện tích,Sắn,25900.0,ha,Province
2019,Khánh Hòa,Diện tích,Sắn,3600.0,ha,Province
2019,Bình Thuận,Diện tích,Sắn,26400.0,ha,Province
2019,Kon Tum,Diện tích,Sắn,38200.0,ha,Province
2019,Gia Lai,Diện tích,Sắn,73900.0,ha,Province
2019,Đắk Lắk,Diện tích,Sắn,41000.0,ha,Province
2019,Đắk Nông,Diện tích,Sắn,9500.0,ha,Province
2019,Bình Phước,Diện tích,Sắn,10300.0,ha,Province
2019,Tây Ninh,Diện tích,Sắn,52300.0,ha,Province
2019,Bình Dương,Diện tích,Sắn,4300.0,ha,Province
2019,Đồng Nai,Diện tích,Sắn,15200.0,ha,Province
2019,Bà Rịa - Vũng Tàu,Diện tích,Sắn,7500.0,ha,Province
2019,Long An,Diện tích,Sắn,1800.0,ha,Province
2019,Vĩnh Long,Diện tích,Sắn,200.0,ha,Province
2019,An Giang,Diện tích,Sắn,800.0,ha,Province
2019,Kiên Giang,Diện tích,Sắn,400.0,ha,Province
2020,Hà Nội,Diện tích,Sắn,700.0,ha,Province
2020,Hà Giang,Diện tích,Sắn,5000.0,ha,Province
2020,Cao Bằng,Diện tích,Sắn,2200.0,ha,Province
2020,Bắc Kạn,Diện tích,Sắn,400.0,ha,Province
2020,Tuyên Quang,Diện tích,Sắn,2300.0,ha,Province
2020,Lào Cai,Diện tích,Sắn,5500.0,ha,Province
2020,Yên Bái,Diện tích,Sắn,8700.0,ha,Province
2020,Thái Nguyên,Diện tích,Sắn,1800.0,ha,Province
2020,Lạng Sơn,Diện tích,Sắn,1100.0,ha,Province
2020,Bắc Giang,Diện tích,Sắn,2200.0,ha,Province
2020,Phú Thọ,Diện tích,Sắn,5800.0,ha,Province
2020,Điện Biên,Diện tích,Sắn,8300.0,ha,Province
2020,Lai Châu,Diện tích,Sắn,5700.0,ha,Province
2020,Sơn La,Diện tích,Sắn,36900.0,ha,Province
2020,Hòa Bình,Diện tích,Sắn,8700.0,ha,Province
2020,Thanh Hóa,Diện tích,Sắn,15000.0,ha,Province
2020,Nghệ An,Diện tích,Sắn,13500.0,ha,Province
2020,Hà Tĩnh,Diện tích,Sắn,2700.0,ha,Province
2020,Quảng Bình,Diện tích,Sắn,6300.0,ha,Province
2020,Quảng Trị,Diện tích,Sắn,12000.0,ha,Province
2020,Thừa Thiên Huế,Diện tích,Sắn,4000.0,ha,Province
2020,Quảng Nam,Diện tích,Sắn,10100.0,ha,Province
2020,Quảng Ngãi,Diện tích,Sắn,17800.0,ha,Province
2020,Bình Định,Diện tích,Sắn,11400.0,ha,Province
2020,Phú Yên,Diện tích,Sắn,29500.0,ha,Province
2020,Khánh Hòa,Diện tích,Sắn,3500.0,ha,Province
2020,Bình Thuận,Diện tích,Sắn,28000.0,ha,Province
2020,Kon Tum,Diện tích,Sắn,39300.0,ha,Province
2020,Gia Lai,Diện tích,Sắn,78900.0,ha,Province
2020,Đắk Lắk,Diện tích,Sắn,44200.0,ha,Province
2020,Đắk Nông,Diện tích,Sắn,8200.0,ha,Province
2020,Bình Phước,Diện tích,Sắn,5900.0,ha,Province
2020,Tây Ninh,Diện tích,Sắn,57100.0,ha,Province
2020,Bình Dương,Diện tích,Sắn,4100.0,ha,Province
2020,Đồng Nai,Diện tích,Sắn,16500.0,ha,Province
2020,Bà Rịa - Vũng Tàu,Diện tích,Sắn,7200.0,ha,Province
2020,Long An,Diện tích,Sắn,1900.0,ha,Province
2020,Vĩnh Long,Diện tích,Sắn,200.0,ha,Province
2020,An Giang,Diện tích,Sắn,400.0,ha,Province
2020,Kiên Giang,Diện tích,Sắn,400.0,ha,Province
2021,Hà Nội,Diện tích,Sắn,700.0,ha,Province
2021,Hà Giang,Diện tích,Sắn,4900.0,ha,Province
2021,Cao Bằng,Diện tích,Sắn,2900.0,ha,Province
