Year,Province,Attribute,Commodity,Value,Unit,Source_file
2016,Bà Rịa - Vũng Tàu,Diện tích,Lương thực có hạt,39.4,Nghìn ha,9.csv
2016,TP.Hồ Chí Minh,Diện tích,Lương thực có hạt,20.0,Nghìn ha,9.csv
2016,Đồng bằng sông Cửu Long,Diện tích,Lương thực có hạt,4276.0,Nghìn ha,9.csv
2016,Long An,Diện tích,Lương thực có hạt,529.8,Nghìn ha,9.csv
2016,Tiền Giang,Diện tích,Lương thực có hạt,219.5,Nghìn ha,9.csv
2016,Bến Tre,Diện tích,Lương thực có hạt,42.2,Nghìn ha,9.csv
2016,Trà Vinh,Diện tích,Lương thực có hạt,214.8,Nghìn ha,9.csv
2016,Vĩnh Long,Diện tích,Lương thực có hạt,177.7,Nghìn ha,9.csv
2016,Đồng Tháp,Diện tích,Lương thực có hạt,556.1,Nghìn ha,9.csv
2016,An Giang,Diện tích,Lương thực có hạt,677.1,Nghìn ha,9.csv
2016,Kiên Giang,Diện tích,Lương thực có hạt,766.3,Nghìn ha,9.csv
2016,Cần Thơ,Diện tích,Lương thực có hạt,241.1,Nghìn ha,9.csv
2016,Hậu Giang,Diện tích,Lương thực có hạt,205.5,Nghìn ha,9.csv
2016,Sóc Trăng,Diện tích,Lương thực có hạt,360.6,Nghìn ha,9.csv
2016,Bạc Liêu,Diện tích,Lương thực có hạt,172.5,Nghìn ha,9.csv
2016,Cà Mau,Diện tích,Lương thực có hạt,112.8,Nghìn ha,9.csv
2017,Cả Nước,Diện tích,Lương thực có hạt,8806.8,Nghìn ha,9.csv
2017,Đồng bằng sông Hồng,Diện tích,Lương thực có hạt,1159.0,Nghìn ha,9.csv
2017,Hà Nội,Diện tích,Lương thực có hạt,209.0,Nghìn ha,9.csv
2017,Vĩnh Phúc,Diện tích,Lương thực có hạt,73.0,Nghìn ha,9.csv
2017,Bắc Ninh,Diện tích,Lương thực có hạt,71.5,Nghìn ha,9.csv
2017,Quảng Ninh,Diện tích,Lương thực có hạt,47.3,Nghìn ha,9.csv
2017,Hải Dương,Diện tích,Lương thực có hạt,122.4,Nghìn ha,9.csv
2017,Hải Phòng,Diện tích,Lương thực có hạt,73.3,Nghìn ha,9.csv
2017,Hưng Yên,Diện tích,Lương thực có hạt,78.2,Nghìn ha,9.csv
2017,Thái Bình,Diện tích,Lương thực có hạt,171.9,Nghìn ha,9.csv
2017,Hà Nam,Diện tích,Lương thực có hạt,72.8,Nghìn ha,9.csv
2017,Nam Định,Diện tích,Lương thực có hạt,155.8,Nghìn ha,9.csv
2017,Ninh Bình,Diện tích,Lương thực có hạt,83.8,Nghìn ha,9.csv
2017,Trung du và miền núi phía Bắc,Diện tích,Lương thực có hạt,1170.9,Nghìn ha,9.csv
2017,Hà Giang,Diện tích,Lương thực có hạt,92.1,Nghìn ha,9.csv
2017,Cao Bằng,Diện tích,Lương thực có hạt,70.7,Nghìn ha,9.csv
2017,Bắc Kạn,Diện tích,Lương thực có hạt,39.8,Nghìn ha,9.csv
2017,Tuyên Quang,Diện tích,Lương thực có hạt,63.7,Nghìn ha,9.csv
2017,Lào Cai,Diện tích,Lương thực có hạt,70.4,Nghìn ha,9.csv
2017,Yên Bái,Diện tích,Lương thực có hạt,70.7,Nghìn ha,9.csv
2017,Thái Nguyên,Diện tích,Lương thực có hạt,88.9,Nghìn ha,9.csv
2017,Lạng Sơn,Diện tích,Lương thực có hạt,70.8,Nghìn ha,9.csv
2017,Bắc Giang,Diện tích,Lương thực có hạt,117.5,Nghìn ha,9.csv
2017,Phú Thọ,Diện tích,Lương thực có hạt,85.3,Nghìn ha,9.csv
2017,Điện Biên,Diện tích,Lương thực có hạt,80.8,Nghìn ha,9.csv
2017,Lai Châu,Diện tích,Lương thực có hạt,55.0,Nghìn ha,9.csv
2017,Sơn La,Diện tích,Lương thực có hạt,189.1,Nghìn ha,9.csv
2017,Hòa Bình,Diện tích,Lương thực có hạt,76.1,Nghìn ha,9.csv
2017,Bắc Trung Bộ và Duyên hải miền Trung,Diện tích,Lương thực có hạt,1453.9,Nghìn ha,9.csv
2017,Thanh Hóa,Diện tích,Lương thực có hạt,301.0,Nghìn ha,9.csv
2017,Nghệ An,Diện tích,Lương thực có hạt,244.6,Nghìn ha,9.csv
2017,Hà Tĩnh,Diện tích,Lương thực có hạt,111.8,Nghìn ha,9.csv
2017,Quảng Bình,Diện tích,Lương thực có hạt,60.4,Nghìn ha,9.csv
2017,Quảng Trị,Diện tích,Lương thực có hạt,54.5,Nghìn ha,9.csv
2017,Thừa Thiên Huế,Diện tích,Lương thực có hạt,56.6,Nghìn ha,9.csv
2017,Đà Nẵng,Diện tích,Lương thực có hạt,5.6,Nghìn ha,9.csv
2017,Quảng Nam,Diện tích,Lương thực có hạt,99.4,Nghìn ha,9.csv
2017,Quảng Ngãi,Diện tích,Lương thực có hạt,86.1,Nghìn ha,9.csv
2017,Bình Định,Diện tích,Lương thực có hạt,113.3,Nghìn ha,9.csv
2017,Phú Yên,Diện tích,Lương thực có hạt,62.4,Nghìn ha,9.csv
2017,Khánh Hòa,Diện tích,Lương thực có hạt,54.1,Nghìn ha,9.csv
2017,Ninh Thuận,Diện tích,Lương thực có hạt,61.5,Nghìn ha,9.csv
2017,Bình Thuận,Diện tích,Lương thực có hạt,142.6,Nghìn ha,9.csv
2017,Tây Nguyên,Diện tích,Lương thực có hạt,460.4,Nghìn ha,9.csv
2017,Kon Tum,Diện tích,Lương thực có hạt,30.6,Nghìn ha,9.csv
2017,Gia Lai,Diện tích,Lương thực có hạt,122.0,Nghìn ha,9.csv
2017,Đắk Lắk,Diện tích,Lương thực có hạt,201.8,Nghìn ha,9.csv
2017,Đắk Nông,Diện tích,Lương thực có hạt,63.6,Nghìn ha,9.csv
2017,Lâm Đồng,Diện tích,Lương thực có hạt,42.4,Nghìn ha,9.csv
2017,Đông Nam Bộ,Diện tích,Lương thực có hạt,342.2,Nghìn ha,9.csv
2017,Bình Phước,Diện tích,Lương thực có hạt,16.8,Nghìn ha,9.csv
2017,Tây Ninh,Diện tích,Lương thực có hạt,152.8,Nghìn ha,9.csv
2017,Bình Dương,Diện tích,Lương thực có hạt,7.6,Nghìn ha,9.csv
2017,Đồng Nai,Diện tích,Lương thực có hạt,106.9,Nghìn ha,9.csv
2017,Bà Rịa - Vũng Tàu,Diện tích,Lương thực có hạt,38.5,Nghìn ha,9.csv
2017,TP.Hồ Chí Minh,Diện tích,Lương thực có hạt,19.6,Nghìn ha,9.csv
2017,Đồng bằng sông Cửu Long,Diện tích,Lương thực có hạt,4220.4,Nghìn ha,9.csv
2017,Long An,Diện tích,Lương thực có hạt,528.1,Nghìn ha,9.csv
2017,Tiền Giang,Diện tích,Lương thực có hạt,215.3,Nghìn ha,9.csv
2017,Bến Tre,Diện tích,Lương thực có hạt,55.5,Nghìn ha,9.csv
2017,Trà Vinh,Diện tích,Lương thực có hạt,224.4,Nghìn ha,9.csv
2017,Vĩnh Long,Diện tích,Lương thực có hạt,170.8,Nghìn ha,9.csv
2017,Đồng Tháp,Diện tích,Lương thực có hạt,543.5,Nghìn ha,9.csv
2017,An Giang,Diện tích,Lương thực có hạt,649.4,Nghìn ha,9.csv
2017,Kiên Giang,Diện tích,Lương thực có hạt,735.6,Nghìn ha,9.csv
2017,Cần Thơ,Diện tích,Lương thực có hạt,241.2,Nghìn ha,9.csv
2017,Hậu Giang,Diện tích,Lương thực có hạt,209.8,Nghìn ha,9.csv
2017,Sóc Trăng,Diện tích,Lương thực có hạt,352.4,Nghìn ha,9.csv
2017,Bạc Liêu,Diện tích,Lương thực có hạt,180.8,Nghìn ha,9.csv
2017,Cà Mau,Diện tích,Lương thực có hạt,113.6,Nghìn ha,9.csv
2018,Cả Nước,Diện tích,Lương thực có hạt,8605.5,Nghìn ha,9.csv
2018,Đồng bằng sông Hồng,Diện tích,Lương thực có hạt,1119.0,Nghìn ha,9.csv
2018,Hà Nội,Diện tích,Lương thực có hạt,196.4,Nghìn ha,9.csv
2018,Vĩnh Phúc,Diện tích,Lương thực có hạt,70.9,Nghìn ha,9.csv
2018,Bắc Ninh,Diện tích,Lương thực có hạt,68.5,Nghìn ha,9.csv
2018,Quảng Ninh,Diện tích,Lương thực có hạt,46.4,Nghìn ha,9.csv
2018,Hải Dương,Diện tích,Lương thực có hạt,120.3,Nghìn ha,9.csv
2018,Hải Phòng,Diện tích,Lương thực có hạt,70.2,Nghìn ha,9.csv
2018,Hưng Yên,Diện tích,Lương thực có hạt,73.3,Nghìn ha,9.csv
2018,Thái Bình,Diện tích,Lương thực có hạt,168.8,Nghìn ha,9.csv
2018,Hà Nam,Diện tích,Lương thực có hạt,70.2,Nghìn ha,9.csv
2018,Nam Định,Diện tích,Lương thực có hạt,153.3,Nghìn ha,9.csv
2018,Ninh Bình,Diện tích,Lương thực có hạt,80.7,Nghìn ha,9.csv
2018,Trung du và miền núi phía Bắc,Diện tích,Lương thực có hạt,1129.1,Nghìn ha,9.csv
2018,Hà Giang,Diện tích,Lương thực có hạt,92.1,Nghìn ha,9.csv
2018,Cao Bằng,Diện tích,Lương thực có hạt,70.3,Nghìn ha,9.csv
2018,Bắc Kạn,Diện tích,Lương thực có hạt,38.5,Nghìn ha,9.csv
2018,Tuyên Quang,Diện tích,Lương thực có hạt,62.3,Nghìn ha,9.csv
2018,Lào Cai,Diện tích,Lương thực có hạt,71.4,Nghìn ha,9.csv
2018,Yên Bái,Diện tích,Lương thực có hạt,70.6,Nghìn ha,9.csv
2018,Thái Nguyên,Diện tích,Lương thực có hạt,87.9,Nghìn ha,9.csv
2018,Lạng Sơn,Diện tích,Lương thực có hạt,69.8,Nghìn ha,9.csv
2018,Bắc Giang,Diện tích,Lương thực có hạt,114.2,Nghìn ha,9.csv
2018,Phú Thọ,Diện tích,Lương thực có hạt,81.0,Nghìn ha,9.csv
2018,Điện Biên,Diện tích,Lương thực có hạt,81.1,Nghìn ha,9.csv
2018,Lai Châu,Diện tích,Lương thực có hạt,53.3,Nghìn ha,9.csv
2018,Sơn La,Diện tích,Lương thực có hạt,164.4,Nghìn ha,9.csv
2018,Hòa Bình,Diện tích,Lương thực có hạt,72.2,Nghìn ha,9.csv
2018,Bắc Trung Bộ và Duyên hải miền Trung,Diện tích,Lương thực có hạt,1418.8,Nghìn ha,9.csv
2018,Thanh Hóa,Diện tích,Lương thực có hạt,289.4,Nghìn ha,9.csv
2018,Nghệ An,Diện tích,Lương thực có hạt,234.8,Nghìn ha,9.csv
2018,Hà Tĩnh,Diện tích,Lương thực có hạt,112.1,Nghìn ha,9.csv
2018,Quảng Bình,Diện tích,Lương thực có hạt,59.1,Nghìn ha,9.csv
2018,Quảng Trị,Diện tích,Lương thực có hạt,54.9,Nghìn ha,9.csv
2018,Thừa Thiên Huế,Diện tích,Lương thực có hạt,56.3,Nghìn ha,9.csv
2018,Đà Nẵng,Diện tích,Lương thực có hạt,5.5,Nghìn ha,9.csv
2018,Quảng Nam,Diện tích,Lương thực có hạt,98.2,Nghìn ha,9.csv
2018,Quảng Ngãi,Diện tích,Lương thực có hạt,85.2,Nghìn ha,9.csv
2018,Bình Định,Diện tích,Lương thực có hạt,111.6,Nghìn ha,9.csv
2018,Phú Yên,Diện tích,Lương thực có hạt,62.6,Nghìn ha,9.csv
2018,Khánh Hòa,Diện tích,Lương thực có hạt,53.0,Nghìn ha,9.csv
2018,Ninh Thuận,Diện tích,Lương thực có hạt,54.9,Nghìn ha,9.csv
2018,Bình Thuận,Diện tích,Lương thực có hạt,141.2,Nghìn ha,9.csv
2018,Tây Nguyên,Diện tích,Lương thực có hạt,458.9,Nghìn ha,9.csv
2018,Kon Tum,Diện tích,Lương thực có hạt,29.9,Nghìn ha,9.csv
2018,Gia Lai,Diện tích,Lương thực có hạt,120.9,Nghìn ha,9.csv
2018,Đắk Lắk,Diện tích,Lương thực có hạt,199.8,Nghìn ha,9.csv
2018,Đắk Nông,Diện tích,Lương thực có hạt,69.7,Nghìn ha,9.csv
2018,Lâm Đồng,Diện tích,Lương thực có hạt,38.6,Nghìn ha,9.csv
2018,Đông Nam Bộ,Diện tích,Lương thực có hạt,338.9,Nghìn ha,9.csv
2018,Bình Phước,Diện tích,Lương thực có hạt,16.3,Nghìn ha,9.csv
2018,Tây Ninh,Diện tích,Lương thực có hạt,155.3,Nghìn ha,9.csv
2018,Bình Dương,Diện tích,Lương thực có hạt,7.3,Nghìn ha,9.csv
2018,Đồng Nai,Diện tích,Lương thực có hạt,103.8,Nghìn ha,9.csv
2018,Bà Rịa - Vũng Tàu,Diện tích,Lương thực có hạt,38.5,Nghìn ha,9.csv
2018,TP.Hồ Chí Minh,Diện tích,Lương thực có hạt,17.7,Nghìn ha,9.csv
2018,Đồng bằng sông Cửu Long,Diện tích,Lương thực có hạt,4140.8,Nghìn ha,9.csv
2018,Long An,Diện tích,Lương thực có hạt,512.6,Nghìn ha,9.csv
2018,Tiền Giang,Diện tích,Lương thực có hạt,206.0,Nghìn ha,9.csv
2018,Bến Tre,Diện tích,Lương thực có hạt,52.3,Nghìn ha,9.csv
2018,Trà Vinh,Diện tích,Lương thực có hạt,227.1,Nghìn ha,9.csv
2018,Vĩnh Long,Diện tích,Lương thực có hạt,163.5,Nghìn ha,9.csv
2018,Đồng Tháp,Diện tích,Lương thực có hạt,524.7,Nghìn ha,9.csv
2018,An Giang,Diện tích,Lương thực có hạt,630.6,Nghìn ha,9.csv
2018,Kiên Giang,Diện tích,Lương thực có hạt,728.7,Nghìn ha,9.csv
2018,Cần Thơ,Diện tích,Lương thực có hạt,238.4,Nghìn ha,9.csv
2018,Hậu Giang,Diện tích,Lương thực có hạt,197.8,Nghìn ha,9.csv
2018,Sóc Trăng,Diện tích,Lương thực có hạt,356.0,Nghìn ha,9.csv
2018,Bạc Liêu,Diện tích,Lương thực có hạt,185.2,Nghìn ha,9.csv
2018,Cà Mau,Diện tích,Lương thực có hạt,117.9,Nghìn ha,9.csv
2019,Cả Nước,Diện tích,Lương thực có hạt,8458.7,Nghìn ha,9.csv
2019,Đồng bằng sông Hồng,Diện tích,Lương thực có hạt,1082.3,Nghìn ha,9.csv
2019,Hà Nội,Diện tích,Lương thực có hạt,187.3,Nghìn ha,9.csv
2019,Vĩnh Phúc,Diện tích,Lương thực có hạt,65.3,Nghìn ha,9.csv
2019,Bắc Ninh,Diện tích,Lương thực có hạt,67.1,Nghìn ha,9.csv
2019,Quảng Ninh,Diện tích,Lương thực có hạt,45.6,Nghìn ha,9.csv
2019,Hải Dương,Diện tích,Lương thực có hạt,118.5,Nghìn ha,9.csv
2019,Hải Phòng,Diện tích,Lương thực có hạt,65.8,Nghìn ha,9.csv
2019,Hưng Yên,Diện tích,Lương thực có hạt,68.3,Nghìn ha,9.csv
2019,Thái Bình,Diện tích,Lương thực có hạt,166.0,Nghìn ha,9.csv
2019,Hà Nam,Diện tích,Lương thực có hạt,68.7,Nghìn ha,9.csv
2019,Nam Định,Diện tích,Lương thực có hạt,150.6,Nghìn ha,9.csv
2019,Ninh Bình,Diện tích,Lương thực có hạt,79.1,Nghìn ha,9.csv
2019,Trung du và miền núi phía Bắc,Diện tích,Lương thực có hạt,1105.1,Nghìn ha,9.csv
2019,Hà Giang,Diện tích,Lương thực có hạt,92.3,Nghìn ha,9.csv
2019,Cao Bằng,Diện tích,Lương thực có hạt,69.7,Nghìn ha,9.csv
2019,Bắc Kạn,Diện tích,Lương thực có hạt,37.7,Nghìn ha,9.csv
2019,Tuyên Quang,Diện tích,Lương thực có hạt,63.0,Nghìn ha,9.csv
2019,Lào Cai,Diện tích,Lương thực có hạt,71.4,Nghìn ha,9.csv
2019,Yên Bái,Diện tích,Lương thực có hạt,71.6,Nghìn ha,9.csv
2019,Thái Nguyên,Diện tích,Lương thực có hạt,87.0,Nghìn ha,9.csv
2019,Lạng Sơn,Diện tích,Lương thực có hạt,68.0,Nghìn ha,9.csv
2019,Bắc Giang,Diện tích,Lương thực có hạt,112.8,Nghìn ha,9.csv
2019,Phú Thọ,Diện tích,Lương thực có hạt,78.8,Nghìn ha,9.csv
2019,Điện Biên,Diện tích,Lương thực có hạt,80.6,Nghìn ha,9.csv
2019,Lai Châu,Diện tích,Lương thực có hạt,54.0,Nghìn ha,9.csv
2019,Sơn La,Diện tích,Lương thực có hạt,146.3,Nghìn ha,9.csv
2019,Hòa Bình,Diện tích,Lương thực có hạt,71.9,Nghìn ha,9.csv
2019,Bắc Trung Bộ và Duyên hải miền Trung,Diện tích,Lương thực có hạt,1391.1,Nghìn ha,9.csv
2019,Thanh Hóa,Diện tích,Lương thực có hạt,284.1,Nghìn ha,9.csv
2019,Nghệ An,Diện tích,Lương thực có hạt,229.4,Nghìn ha,9.csv
2019,Hà Tĩnh,Diện tích,Lương thực có hạt,114.6,Nghìn ha,9.csv
2019,Quảng Bình,Diện tích,Lương thực có hạt,56.8,Nghìn ha,9.csv
2019,Quảng Trị,Diện tích,Lương thực có hạt,54.3,Nghìn ha,9.csv
2019,Thừa Thiên Huế,Diện tích,Lương thực có hạt,56.5,Nghìn ha,9.csv
2019,Đà Nẵng,Diện tích,Lương thực có hạt,5.3,Nghìn ha,9.csv
2019,Quảng Nam,Diện tích,Lương thực có hạt,96.5,Nghìn ha,9.csv
2019,Quảng Ngãi,Diện tích,Lương thực có hạt,83.7,Nghìn ha,9.csv
2019,Bình Định,Diện tích,Lương thực có hạt,107.4,Nghìn ha,9.csv
2019,Phú Yên,Diện tích,Lương thực có hạt,60.7,Nghìn ha,9.csv
2019,Khánh Hòa,Diện tích,Lương thực có hạt,51.5,Nghìn ha,9.csv
2019,Ninh Thuận,Diện tích,Lương thực có hạt,55.6,Nghìn ha,9.csv
2019,Bình Thuận,Diện tích,Lương thực có hạt,134.7,Nghìn ha,9.csv
2019,Tây Nguyên,Diện tích,Lương thực có hạt,449.0,Nghìn ha,9.csv
2019,Kon Tum,Diện tích,Lương thực có hạt,29.4,Nghìn ha,9.csv
2019,Gia Lai,Diện tích,Lương thực có hạt,120.8,Nghìn ha,9.csv
2019,Đắk Lắk,Diện tích,Lương thực có hạt,195.2,Nghìn ha,9.csv
2019,Đắk Nông,Diện tích,Lương thực có hạt,66.7,Nghìn ha,9.csv
2019,Lâm Đồng,Diện tích,Lương thực có hạt,36.9,Nghìn ha,9.csv
2019,Đông Nam Bộ,Diện tích,Lương thực có hạt,330.6,Nghìn ha,9.csv
2019,Bình Phước,Diện tích,Lương thực có hạt,15.4,Nghìn ha,9.csv
2019,Tây Ninh,Diện tích,Lương thực có hạt,154.1,Nghìn ha,9.csv
2019,Bình Dương,Diện tích,Lương thực có hạt,7.0,Nghìn ha,9.csv
2019,Đồng Nai,Diện tích,Lương thực có hạt,98.4,Nghìn ha,9.csv
2019,Bà Rịa - Vũng Tàu,Diện tích,Lương thực có hạt,38.2,Nghìn ha,9.csv
2019,TP.Hồ Chí Minh,Diện tích,Lương thực có hạt,17.5,Nghìn ha,9.csv
2019,Đồng bằng sông Cửu Long,Diện tích,Lương thực có hạt,4100.6,Nghìn ha,9.csv
2019,Long An,Diện tích,Lương thực có hạt,506.9,Nghìn ha,9.csv
2019,Tiền Giang,Diện tích,Lương thực có hạt,188.2,Nghìn ha,9.csv
2019,Bến Tre,Diện tích,Lương thực có hạt,47.8,Nghìn ha,9.csv
2019,Trà Vinh,Diện tích,Lương thực có hạt,228.0,Nghìn ha,9.csv
2019,Vĩnh Long,Diện tích,Lương thực có hạt,157.0,Nghìn ha,9.csv
2019,Đồng Tháp,Diện tích,Lương thực có hạt,526.8,Nghìn ha,9.csv
2019,An Giang,Diện tích,Lương thực có hạt,632.2,Nghìn ha,9.csv
2019,Kiên Giang,Diện tích,Lương thực có hạt,722.2,Nghìn ha,9.csv
2019,Cần Thơ,Diện tích,Lương thực có hạt,226.0,Nghìn ha,9.csv
2019,Hậu Giang,Diện tích,Lương thực có hạt,199.3,Nghìn ha,9.csv
2019,Sóc Trăng,Diện tích,Lương thực có hạt,360.6,Nghìn ha,9.csv
2019,Bạc Liêu,Diện tích,Lương thực có hạt,189.4,Nghìn ha,9.csv
2019,Cà Mau,Diện tích,Lương thực có hạt,116.2,Nghìn ha,9.csv
2020,Cả Nước,Diện tích,Lương thực có hạt,8222.6,Nghìn ha,9.csv
2020,Đồng bằng sông Hồng,Diện tích,Lương thực có hạt,1047.8,Nghìn ha,9.csv
2020,Hà Nội,Diện tích,Lương thực có hạt,179.4,Nghìn ha,9.csv
2020,Vĩnh Phúc,Diện tích,Lương thực có hạt,63.5,Nghìn ha,9.csv
2020,Bắc Ninh,Diện tích,Lương thực có hạt,64.7,Nghìn ha,9.csv
2020,Quảng Ninh,Diện tích,Lương thực có hạt,45.2,Nghìn ha,9.csv
2020,Hải Dương,Diện tích,Lương thực có hạt,116.1,Nghìn ha,9.csv
2020,Hải Phòng,Diện tích,Lương thực có hạt,59.6,Nghìn ha,9.csv
2020,Hưng Yên,Diện tích,Lương thực có hạt,62.9,Nghìn ha,9.csv
2020,Thái Bình,Diện tích,Lương thực có hạt,164.6,Nghìn ha,9.csv
2020,Hà Nam,Diện tích,Lương thực có hạt,66.0,Nghìn ha,9.csv
2020,Nam Định,Diện tích,Lương thực có hạt,148.7,Nghìn ha,9.csv
2020,Ninh Bình,Diện tích,Lương thực có hạt,77.1,Nghìn ha,9.csv
2020,Trung du và miền núi phía Bắc,Diện tích,Lương thực có hạt,1092.4,Nghìn ha,9.csv
2020,Hà Giang,Diện tích,Lương thực có hạt,92.8,Nghìn ha,9.csv
2020,Cao Bằng,Diện tích,Lương thực có hạt,69.8,Nghìn ha,9.csv
2020,Bắc Kạn,Diện tích,Lương thực có hạt,37.1,Nghìn ha,9.csv
2020,Tuyên Quang,Diện tích,Lương thực có hạt,63.7,Nghìn ha,9.csv
2020,Lào Cai,Diện tích,Lương thực có hạt,72.3,Nghìn ha,9.csv
2020,Yên Bái,Diện tích,Lương thực có hạt,72.3,Nghìn ha,9.csv
2020,Thái Nguyên,Diện tích,Lương thực có hạt,85.9,Nghìn ha,9.csv
2020,Lạng Sơn,Diện tích,Lương thực có hạt,67.5,Nghìn ha,9.csv
2020,Bắc Giang,Diện tích,Lương thực có hạt,111.1,Nghìn ha,9.csv
2020,Phú Thọ,Diện tích,Lương thực có hạt,78.2,Nghìn ha,9.csv
2020,Điện Biên,Diện tích,Lương thực có hạt,80.3,Nghìn ha,9.csv
2020,Lai Châu,Diện tích,Lương thực có hạt,54.0,Nghìn ha,9.csv
2020,Sơn La,Diện tích,Lương thực có hạt,136.9,Nghìn ha,9.csv
2020,Hòa Bình,Diện tích,Lương thực có hạt,70.5,Nghìn ha,9.csv
2020,Bắc Trung Bộ và Duyên hải miền Trung,Diện tích,Lương thực có hạt,1331.2,Nghìn ha,9.csv
2020,Thanh Hóa,Diện tích,Lương thực có hạt,273.9,Nghìn ha,9.csv
2020,Nghệ An,Diện tích,Lương thực có hạt,225.7,Nghìn ha,9.csv
2020,Hà Tĩnh,Diện tích,Lương thực có hạt,114.3,Nghìn ha,9.csv
2020,Quảng Bình,Diện tích,Lương thực có hạt,57.6,Nghìn ha,9.csv
2020,Quảng Trị,Diện tích,Lương thực có hạt,54.4,Nghìn ha,9.csv
2020,Thừa Thiên Huế,Diện tích,Lương thực có hạt,55.7,Nghìn ha,9.csv
2020,Đà Nẵng,Diện tích,Lương thực có hạt,5.1,Nghìn ha,9.csv
2020,Quảng Nam,Diện tích,Lương thực có hạt,95.0,Nghìn ha,9.csv
2020,Quảng Ngãi,Diện tích,Lương thực có hạt,81.6,Nghìn ha,9.csv
2020,Bình Định,Diện tích,Lương thực có hạt,101.8,Nghìn ha,9.csv
2020,Phú Yên,Diện tích,Lương thực có hạt,59.4,Nghìn ha,9.csv
2020,Khánh Hòa,Diện tích,Lương thực có hạt,38.7,Nghìn ha,9.csv
